,tripReadId,partnerName,cargoTonnage,asset_type,loadedDate,source_region,destination_region,source,destination,goodType,asset_size,totalDistance,month,currency,amount
150,TP1093161,TUNSMAN GLOBAL RESOURCES ,30.0,Open,2020-09-26 17:34:22.055000+00:00,south west,south west,OYO,LAGOS,SOYA MILLS,30.0,0.0,September,NGN,133256.0
151,TP1080932,blejoe logistics services,15.0,Covered,2020-08-03 22:07:51.140000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,15.0,0.013483,August,NGN,37500.0
152,TP1093131,TUNSMAN GLOBAL RESOURCES ,30.0,Open,2020-09-26 14:53:30.449000+00:00,south west,south west,OYO,LAGOS,SOYA MILLS,30.0,0.0,September,NGN,133256.0
153,TP1093124,TUNSMAN GLOBAL RESOURCES ,30.0,Open,2020-09-26 14:35:26.460000+00:00,south west,south west,OYO,LAGOS,SOYA MILLS,30.0,0.0,September,NGN,133256.0
154,TP1093321,TUNSMAN GLOBAL RESOURCES ,30.0,Open,2020-09-27 16:33:57.001000+00:00,south west,south west,OYO,LAGOS,SOYA MILLS,30.0,0.0,September,NGN,133256.0
155,TP1093270,TUNSMAN GLOBAL RESOURCES ,30.0,Open,2020-09-27 11:24:08.544000+00:00,south west,south west,OYO,LAGOS,SOYA MILLS,30.0,0.0,September,NGN,133256.0
156,TP1093287,TUNSMAN GLOBAL RESOURCES ,30.0,Open,2020-09-27 12:22:51.095000+00:00,south west,south west,OYO,LAGOS,SOYA MILLS,30.0,0.0,September,NGN,133256.0
157,TP1093308,TUNSMAN GLOBAL RESOURCES ,30.0,Covered,2020-09-27 16:16:54.386000+00:00,south west,south west,OYO,LAGOS,SOYA MILLS,30.0,0.0,September,NGN,133256.0
158,TP1093154,TUNSMAN GLOBAL RESOURCES ,30.0,Covered,2020-09-26 16:42:42.722000+00:00,south west,south west,OYO,LAGOS,SOYA MILLS,30.0,0.0,September,NGN,133256.0
159,TP1093269,TUNSMAN GLOBAL RESOURCES ,30.0,Flatbed,2020-09-27 11:18:40.271000+00:00,south west,south west,OYO,LAGOS,SOYA MILLS,40.0,0.0,September,NGN,133256.0
160,TP1094517,Great heritage maritime ser ltd,20.0,Covered,2020-10-03 09:19:34.087000+00:00,south south,south south,RIVERS,RIVERS,OTHERS,20.0,0.010018,October,NGN,130000.0
161,TP1093152,TUNSMAN GLOBAL RESOURCES ,30.0,Open,2020-09-26 16:37:14.215000+00:00,south west,south west,OYO,LAGOS,SOYA MILLS,30.0,0.0,September,NGN,133256.0
162,TP1093294,TUNSMAN GLOBAL RESOURCES ,30.0,Open,2020-09-27 14:03:39.942000+00:00,south west,south west,OYO,LAGOS,SOYA MILLS,30.0,0.0,September,NGN,133256.0
163,TP1092680,TUNSMAN GLOBAL RESOURCES ,30.0,Covered,2020-09-24 16:42:26.415000+00:00,south west,south west,OYO,LAGOS,SOYA MILLS,30.0,0.0,September,NGN,133256.0
164,TP1093245,TUNSMAN GLOBAL RESOURCES ,30.0,Open,2020-09-27 10:31:28.947000+00:00,south west,south west,OYO,LAGOS,SOYA MILLS,30.0,0.0,September,NGN,133256.0
165,TP1094523,Great heritage maritime ser ltd,20.0,Covered,2020-10-03 09:54:23.320000+00:00,south south,south south,RIVERS,RIVERS,OTHERS,20.0,0.0,October,NGN,130000.0
166,TP1094518,Great heritage maritime ser ltd,20.0,Covered,2020-10-03 09:20:20.843000+00:00,south south,south south,RIVERS,RIVERS,OTHERS,20.0,0.010018,October,NGN,130000.0
167,TP1094522,Great heritage maritime ser ltd,20.0,Covered,2020-10-03 09:53:37.076000+00:00,south south,south south,RIVERS,RIVERS,OTHERS,20.0,0.0,October,NGN,130000.0
168,TP1094524,Great heritage maritime ser ltd,20.0,Covered,2020-10-03 09:56:05.806000+00:00,south south,south south,RIVERS,RIVERS,OTHERS,20.0,0.010018,October,NGN,130000.0
169,TP1094514,Great heritage maritime ser ltd,20.0,Covered,2020-10-03 09:17:24.330000+00:00,south south,south south,RIVERS,RIVERS,OTHERS,20.0,0.010018,October,NGN,130000.0
170,TP1094048, JUDE AGWU TRANSPORT,15.0,Covered,2020-09-30 19:46:33.925000+00:00,south west,south south,OGUN,EDO,DRINKS,15.0,0.0,September,NGN,150000.0
171,TP1093250,TUNSMAN GLOBAL RESOURCES ,30.0,Covered,2020-09-27 10:51:15.940000+00:00,south west,south west,OYO,LAGOS,SOYA MILLS,30.0,0.0,September,NGN,133256.0
172,TP1090942,TUNSMAN GLOBAL RESOURCES ,30.0,Open,2020-09-16 11:56:57.374000+00:00,south west,south west,LAGOS,OGUN,MAIZE PELLETS,30.0,0.0,September,NGN,210000.0
173,TP1094642,BORWUM VENTURES LIMITED,3.0,Covered,2020-10-04 12:08:22.611000+00:00,south west,south west,LAGOS,OYO,"HOUSEHOLD ITEMS (AC, FURNITURES,UTENSILS, ETC)",5.0,0.0,October,NGN,150000.0
174,TP1093590,TUNSMAN GLOBAL RESOURCES ,30.0,Open,2020-09-29 04:51:37.983000+00:00,south west,south west,LAGOS,ONDO,CORN FLOUR,30.0,0.0,September,NGN,229440.0
175,TP1093227,BORWUM VENTURES LIMITED,10.0,Covered,2020-09-27 00:55:44.143000+00:00,south west,south east,LAGOS,ENUGU,"HOUSEHOLD ITEMS (AC, FURNITURES,UTENSILS, ETC)",10.0,0.0,September,NGN,390000.0
176,TP1092428,DODGESTER LIMITED,40.0,Flatbed,2020-09-23 22:06:37.659000+00:00,south west,north west,LAGOS,KANO,RAW MATERIALS,40.0,0.0,September,NGN,800000.0
177,TP1092427,MUA Hualage,40.0,Flatbed,2020-09-23 22:03:25.550000+00:00,south west,north west,LAGOS,KANO,RAW MATERIALS,40.0,0.0,September,NGN,800000.0
178,TP1092426,DODGESTER LIMITED,40.0,Flatbed,2020-09-23 22:02:38.941000+00:00,south west,north west,LAGOS,KANO,RAW MATERIALS,40.0,0.0,September,NGN,800000.0
179,TP1094952,RIBELO BUFAS ENTERPRISE,30.0,Open,2020-10-05 20:09:49.251000+00:00,south west,south west,LAGOS,LAGOS,FLOUR,30.0,0.0,October,NGN,106533.0
180,TP1093235,Zeeoking Nigeria Limited,4.0,Flatbed,2020-09-27 07:32:34.502000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
181,TP1093013,kristal transport,4.0,Flatbed,2020-09-26 00:07:23.820000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
182,TP1093014,kristal transport,4.0,Flatbed,2020-09-26 00:08:39.142000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
183,TP1092421,DODGESTER LIMITED,40.0,Flatbed,2020-09-23 21:54:43.460000+00:00,south west,north west,LAGOS,KANO,RAW MATERIALS,40.0,0.0,September,NGN,800000.0
184,TP1093393,Alhaji Suleman DT Ankpa,30.0,Open,2020-09-28 06:08:25.608000+00:00,north central,north west,KOGI,SOKOTO,INDUSTRIAL,40.0,0.0,September,NGN,582400.0
185,TP1095086,OLAWALE JOSHUA,30.0,Open,2020-10-06 14:55:17.004000+00:00,south west,south west,LAGOS,OGUN,FMCG,30.0,0.037141,October,NGN,195043.0
186,TP1093917,SHNAR VENTURES ,30.0,Open,2020-09-30 13:15:00.937000+00:00,south west,north west,OGUN,SOKOTO,PASTA,30.0,0.0,September,NGN,450000.0
187,TP1094361,blejoe logistics services,30.0,Tipper,2020-10-02 15:41:17.815000+00:00,south west,south west,OGUN,LAGOS,BUILDING MATERIALS,30.0,0.0,October,NGN,210000.0
188,TP1095101,Jenkings Global Limited,30.0,Covered,2020-10-06 15:39:09.673000+00:00,south west,north central,LAGOS,NIGER,FMCG,30.0,0.0,October,NGN,360000.0
189,TP1094382,Jenkings Global Limited,30.0,Open,2020-10-02 17:45:38.264000+00:00,north central,south west,KOGI,LAGOS,INDUSTRIAL,30.0,0.651054,October,NGN,455000.0
190,TP1094914,Gbenguson International  Enterprise,30.0,Open,2020-10-05 18:08:46.652000+00:00,south west,south west,LAGOS,LAGOS,FLOUR,30.0,0.0,October,NGN,106533.0
191,TP1095274,Gbenguson International  Enterprise,30.0,Open,2020-10-07 07:49:52.416000+00:00,south west,south west,LAGOS,LAGOS,FMCG,30.0,0.0,October,NGN,106533.0
192,TP1094921,Gbenguson International  Enterprise,30.0,Open,2020-10-05 18:12:27.493000+00:00,south west,south west,LAGOS,LAGOS,FLOUR,30.0,0.018596,October,NGN,106533.0
193,TP1094912,Gbenguson International  Enterprise,30.0,Open,2020-10-05 18:07:28.777000+00:00,south west,south west,LAGOS,LAGOS,FLOUR,30.0,0.012811,October,NGN,87163.0
194,TP1095284,Gbenguson International  Enterprise,30.0,Open,2020-10-07 08:05:09.331000+00:00,south west,south west,LAGOS,OGUN,FMCG,30.0,0.0,October,NGN,139837.0
195,TP1094381,Jenkings Global Limited,30.0,Open,2020-10-02 17:37:23.749000+00:00,north central,south west,KOGI,LAGOS,INDUSTRIAL,30.0,0.0,October,NGN,455000.0
196,TP1094563,TUNSMAN GLOBAL RESOURCES ,30.0,Open,2020-10-03 17:36:41.635000+00:00,south west,south west,LAGOS,OGUN,MAIZE PELLETS,30.0,0.0,October,NGN,250000.0
197,TP1094829,Young Abas Nig Ltd,30.0,Flatbed,2020-10-05 15:29:18.896000+00:00,south west,south west,LAGOS,OGUN,MAIZE PELLETS,40.0,0.0,October,NGN,250000.0
198,TP1093037,kristal transport,4.0,Flatbed,2020-09-26 07:20:49.105000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
199,TP1092419,farlyloo global services,40.0,Flatbed,2020-09-23 21:50:35.824000+00:00,south west,north west,LAGOS,KANO,RAW MATERIALS,40.0,0.0,September,NGN,800000.0
200,TP1093040,kristal transport,4.0,Flatbed,2020-09-26 07:24:53.811000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
201,TP1094310,Ambrose Transport ,15.0,Covered,2020-10-02 12:35:20.627000+00:00,south west,south south,OGUN,DELTA,DRINKS,20.0,0.0,October,NGN,140000.0
202,TP1094311,Lukman Adamu,15.0,Open,2020-10-02 12:38:41.151000+00:00,south west,south west,OGUN,OYO,DRINKS,20.0,0.0,October,NGN,195000.0
203,TP1094302,SHNAR VENTURES ,30.0,Open,2020-10-02 11:38:27.607000+00:00,south west,north west,OGUN,SOKOTO,PASTA,30.0,0.934815,October,NGN,450000.0
204,TP1093666,SHNAR VENTURES ,30.0,Open,2020-09-29 12:41:47.739000+00:00,south west,north west,OGUN,SOKOTO,PASTA,30.0,0.0,September,NGN,450000.0
205,TP1092253,MVX CHANGE LIMITED,40.0,Flatbed,2020-09-23 06:59:06.747000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,320000.0
206,TP1092773,kristal transport,4.0,Flatbed,2020-09-25 05:47:02.735000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
207,TP1092437,kristal transport,4.0,Flatbed,2020-09-24 00:04:56.554000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
208,TP1092455,kristal transport,4.0,Flatbed,2020-09-24 06:13:15.228000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
209,TP1092456,kristal transport,4.0,Flatbed,2020-09-24 06:14:00.821000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
210,TP1094519,Jenkings Global Limited,30.0,Covered,2020-10-03 09:20:31.058000+00:00,south west,north central,OYO,NIGER,OTHERS,30.0,0.0,October,NGN,320000.0
211,TP1092465,kristal transport,4.0,Flatbed,2020-09-24 06:49:28.576000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
212,TP1092466,kristal transport,4.0,Flatbed,2020-09-24 06:50:26.429000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
213,TP1092586,kristal transport,4.0,Flatbed,2020-09-24 12:59:48.638000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
214,TP1092598,Zeeoking Nigeria Limited,4.0,Flatbed,2020-09-24 13:17:52.173000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
215,TP1092599,Zeeoking Nigeria Limited,4.0,Open,2020-09-24 13:18:36.545000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,45.0,0.0,September,NGN,280000.0
216,TP1092607,kristal transport,4.0,Flatbed,2020-09-24 13:32:43.761000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
217,TP1093957,BENSON OGBEREJEKO,15.0,Covered,2020-09-30 14:23:10.113000+00:00,south west,south south,OGUN,RIVERS,FMCG,15.0,0.0,September,NGN,360000.0
218,TP1092612,kristal transport,4.0,Flatbed,2020-09-24 13:42:26.783000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
219,TP1095147,Bottuns Global Investment Nig. LTD,30.0,Open,2020-10-06 17:54:57.499000+00:00,south west,south west,LAGOS,OGUN,FLOUR,30.0,0.037141,October,NGN,195043.0
220,TP1094105,Baslow Hill,40.0,Flatbed,2020-10-01 09:30:20.352000+00:00,south west,north west,LAGOS,KANO,RAW MATERIALS,40.0,0.970514,October,NGN,800000.0
221,TP1094103,Baslow Hill,40.0,Flatbed,2020-10-01 09:29:16.253000+00:00,south west,north west,LAGOS,KANO,OTHERS,40.0,0.0,October,NGN,800000.0
222,TP1092249,kristal transport,40.0,Flatbed,2020-09-23 06:46:01.085000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
223,TP1092250,kristal transport,40.0,Flatbed,2020-09-23 06:47:29.963000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
224,TP1095687,RIBELO BUFAS ENTERPRISE,30.0,Open,2020-10-08 16:42:11.935000+00:00,south west,south west,LAGOS,LAGOS,FMCG,30.0,0.0,October,NGN,106533.0
225,TP1092435,Zeeoking Nigeria Limited,4.0,Flatbed,2020-09-23 23:54:27.514000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
226,TP1092436,Zeeoking Nigeria Limited,4.0,Flatbed,2020-09-23 23:57:42.115000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
227,TP1092142,kristal transport,4.0,Flatbed,2020-09-22 17:14:36.339000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
228,TP1095685,OLAWALE JOSHUA,30.0,Open,2020-10-08 16:35:36.362000+00:00,south west,south west,LAGOS,OGUN,FLOUR,30.0,0.037141,October,NGN,195043.0
229,TP1094353,Abubakar Sadiq,40.0,Open,2020-10-02 15:06:25.146000+00:00,north west,south west,KADUNA,OGUN,SOYABEAN SEEDS,40.0,0.783867,October,NGN,226600.0
230,TP1094624,MAR  CRYSTAL Trend Limited,30.0,Open,2020-10-04 06:58:55.044000+00:00,south west,south west,LAGOS,OGUN,FLOUR,30.0,0.072732,October,NGN,119837.0
231,TP1092145,Zeeoking Nigeria Limited,4.0,Flatbed,2020-09-22 17:17:03.433000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
232,TP1092148,kristal transport,4.0,Flatbed,2020-09-22 17:19:46.773000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
233,TP1092157,kristal transport,4.0,Flatbed,2020-09-22 18:06:00.356000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
234,TP1092161,Zeeoking Nigeria Limited,4.0,Flatbed,2020-09-22 18:16:32.994000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
235,TP1092164,Zeeoking Nigeria Limited,4.0,Flatbed,2020-09-22 18:19:19.758000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
236,TP1094813,Jenkings Global Limited,30.0,Open,2020-10-05 14:21:20.859000+00:00,north central,south west,KOGI,LAGOS,INDUSTRIAL,35.0,0.651054,October,NGN,455000.0
237,TP1092170,kristal transport,4.0,Flatbed,2020-09-22 18:53:03.535000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
238,TP1094809,Jenkings Global Limited,30.0,Open,2020-10-05 14:02:34.621000+00:00,north central,south west,KOGI,LAGOS,INDUSTRIAL,35.0,0.0,October,NGN,455000.0
239,TP1092173,kristal transport,4.0,Flatbed,2020-09-22 19:03:38.402000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
240,TP1094812,Jenkings Global Limited,30.0,Open,2020-10-05 14:19:03.830000+00:00,north central,south west,KOGI,LAGOS,INDUSTRIAL,30.0,0.0,October,NGN,455000.0
241,TP1092813,BE WITH ME LIMITED,30.0,Open,2020-09-25 10:26:33.138000+00:00,south west,north central,OYO,NASARAWA,OTHERS,30.0,0.0,September,NGN,410000.0
242,TP1091948,DODGESTER LIMITED,40.0,Flatbed,2020-09-21 14:32:35.731000+00:00,south west,north west,LAGOS,KANO,RAW MATERIALS,40.0,0.0,September,NGN,800000.0
243,TP1093558,DODGESTER LIMITED,40.0,Flatbed,2020-09-28 19:46:17.192000+00:00,south west,north west,LAGOS,KANO,RAW MATERIALS,40.0,0.0,September,NGN,800000.0
244,TP1093557,DODGESTER LIMITED,40.0,Flatbed,2020-09-28 19:45:48.893000+00:00,south west,north west,LAGOS,KANO,RAW MATERIALS,40.0,0.0,September,NGN,800000.0
245,TP1093555,DODGESTER LIMITED,40.0,Flatbed,2020-09-28 19:45:21.402000+00:00,south west,north west,LAGOS,KANO,RAW MATERIALS,40.0,0.0,September,NGN,800000.0
246,TP1093551,DODGESTER LIMITED,40.0,Covered,2020-09-28 19:43:31.308000+00:00,south west,north west,LAGOS,KANO,RAW MATERIALS,40.0,0.0,September,NGN,800000.0
247,TP1094989,Adekunle Omisore,15.0,Covered,2020-10-06 07:04:43.107000+00:00,south west,south west,OGUN,OYO,PASTA,15.0,0.0,October,NGN,79750.0
248,TP1091650,Snapback Outfitters,15.0,Covered,2020-09-19 14:34:40.267000+00:00,south west,south east,LAGOS,IMO,OTHERS,15.0,538075.0,September,NGN,200000.0
249,TP1094818,SRO LOGISTICS LTD,15.0,Open,2020-10-05 14:34:55.540000+00:00,south west,south south,OGUN,DELTA,DRINKS,20.0,0.360161,October,NGN,150000.0
250,TP1094991,Adekunle Omisore,15.0,Covered,2020-10-06 07:12:55.289000+00:00,south west,south west,OGUN,OGUN,PASTA,15.0,0.0,October,NGN,83050.0
251,TP1092291,Dipe Alatise Nigeria Limited,30.0,Open,2020-09-23 11:33:11.906000+00:00,south west,north west,OGUN,KANO,PASTA,30.0,0.0,September,NGN,450000.0
252,TP1095664,nnekana ideas logistics,20.0,Covered,2020-10-08 14:42:30.397000+00:00,south west,south west,OGUN,LAGOS,OTHERS,20.0,0.0,October,NGN,102027.0
253,TP1094742,TUNSMAN GLOBAL RESOURCES ,30.0,Open,2020-10-05 11:22:01.726000+00:00,south west,south west,LAGOS,OGUN,MAIZE PELLETS,30.0,0.093041,October,NGN,250000.0
254,TP1094740,TUNSMAN GLOBAL RESOURCES ,30.0,Covered,2020-10-05 11:17:02.904000+00:00,south west,south west,LAGOS,OGUN,MAIZE PELLETS,30.0,0.0,October,NGN,250000.0
255,TP1095987,TUNSMAN GLOBAL RESOURCES ,30.0,Flatbed,2020-10-09 17:15:52.160000+00:00,south west,south west,LAGOS,OGUN,AGROCHEMICAL PRODUCTS,40.0,0.0,October,NGN,250000.0
256,TP1096005,TUNSMAN GLOBAL RESOURCES ,30.0,Open,2020-10-09 17:53:24.821000+00:00,south west,south west,LAGOS,OGUN,AGROCHEMICAL PRODUCTS,30.0,0.0,October,NGN,250000.0
257,TP1095441,Lukman Adamu,15.0,Open,2020-10-07 16:23:38.138000+00:00,south west,south west,OGUN,ONDO,DRINKS,20.0,0.0,October,NGN,110000.0
258,TP1094822,Bottuns Global Investment Nig. LTD,30.0,Open,2020-10-05 14:57:44.179000+00:00,south west,south west,LAGOS,OYO,MAIZE PELLETS,30.0,0.0,October,NGN,300000.0
259,TP1094507,Bottuns Global Investment Nig. LTD,30.0,Open,2020-10-03 09:05:49.742000+00:00,south west,south west,LAGOS,OYO,MAIZE PELLETS,30.0,0.0,October,NGN,320000.0
260,TP1094660,Bottuns Global Investment Nig. LTD,35.0,Open,2020-10-04 16:47:46.443000+00:00,south west,north central,LAGOS,KWARA,MAIZE PELLETS,30.0,0.300116,October,NGN,420000.0
261,TP1095251,Bottuns Global Investment Nig. LTD,35.0,Open,2020-10-06 22:38:28.046000+00:00,south west,south west,LAGOS,OYO,MAIZE PELLETS,30.0,0.0,October,NGN,350000.0
262,TP1094860,Bottuns Global Investment Nig. LTD,30.0,Open,2020-10-05 16:38:36.131000+00:00,south west,north central,LAGOS,KWARA,MAIZE PELLETS,30.0,0.0,October,NGN,360000.0
263,TP1094862,Bottuns Global Investment Nig. LTD,30.0,Open,2020-10-05 16:47:26.260000+00:00,south west,north central,LAGOS,KWARA,MAIZE PELLETS,30.0,0.0,October,NGN,360000.0
264,TP1094859,Bottuns Global Investment Nig. LTD,35.0,Open,2020-10-05 16:33:59.893000+00:00,south west,north central,LAGOS,KWARA,MAIZE PELLETS,30.0,0.0,October,NGN,420000.0
265,TP1092016,kristal transport,4.0,Flatbed,2020-09-21 22:06:06.402000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
266,TP1092008,kristal transport,4.0,Flatbed,2020-09-21 21:28:15.131000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
267,TP1092004,kristal transport,4.0,Flatbed,2020-09-21 21:17:08.484000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
268,TP1091972,Zeeoking Nigeria Limited,4.0,Flatbed,2020-09-21 18:07:02.773000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
269,TP1091963,kristal transport,40.0,Flatbed,2020-09-21 16:03:32.213000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
270,TP1091738,kristal transport,4.0,Flatbed,2020-09-19 22:34:37.559000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
271,TP1091404,kristal transport,40.0,Flatbed,2020-09-18 12:16:57.842000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
272,TP1091414,kristal transport,40.0,Flatbed,2020-09-18 12:27:39.800000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
275,TP1091451,kristal transport,40.0,Flatbed,2020-09-18 15:19:35.630000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
276,TP1091121,kristal transport,4.0,Flatbed,2020-09-17 09:39:58.367000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
277,TP1091126,kristal transport,40.0,Flatbed,2020-09-17 10:17:03.263000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
278,TP1091302,kristal transport,4.0,Flatbed,2020-09-17 22:17:30.038000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
279,TP1091322,kristal transport,4.0,Flatbed,2020-09-17 23:38:45.131000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
280,TP1090921,kristal transport,40.0,Flatbed,2020-09-16 10:25:59.506000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
281,TP1090979,kristal transport,40.0,Flatbed,2020-09-16 16:18:18.609000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
282,TP1090778,kristal transport,40.0,Flatbed,2020-09-15 18:03:14.870000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
283,TP1090786,kristal transport,40.0,Flatbed,2020-09-15 18:41:20.057000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
284,TP1090878,kristal transport,4.0,Flatbed,2020-09-15 23:58:10.220000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
285,TP1090436,kristal transport,4.0,Flatbed,2020-09-14 11:24:58.472000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
286,TP1090441,kristal transport,4.0,Flatbed,2020-09-14 11:41:01.076000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
287,TP1090093,kristal transport,4.0,Flatbed,2020-09-12 00:28:45.131000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
288,TP1089868,kristal transport,4.0,Flatbed,2020-09-11 06:25:05.075000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
289,TP1090071,Zeeoking Nigeria Limited,4.0,Flatbed,2020-09-11 23:08:18.677000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
